"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"217;""Rolando Mandragora"";""Fiorentina"";29;1955;1;4;1.24;4.44;0.06;0.2;0.26;0.26;0.42;0.28",
"218;""Milan Djuric"";""Verona"";28;1350;1;1;1.71;1.57;0.11;0.1;0.22;0.22;0.27;0.11",
"219;""Tolgay Arslan"";""Udinese"";36;1160;1;0;1.93;1.64;0.15;0.13;0.28;0.28;0.49;0.37",
"220;""José Luis Palomino"";""Atalanta"";15;746;1;0;0.92;0.37;0.11;0.04;0.16;0.16;0.5;0.46",
"221;""Hans Hateboer"";""Atalanta"";17;1411;1;1;1.99;1.66;0.13;0.11;0.23;0.23;0.44;0.27",
"222;""Emanuel Vignato"";""Bologna","Empoli"";13;260;1;2;0.16;0.59;0.05;0.2;0.26;0.26;0.53;0.29"
"223;""Alessandro Buongiorno"";""Torino"";34;2733;1;2;2.26;1.74;0.07;0.06;0.13;0.13;0.29;0.27",
"224;""Weston McKennie"";""Juventus"";15;1068;1;1;0.64;1.57;0.05;0.13;0.19;0.19;0.31;0.15",
"225;""Fode Toure"";""AC Milan"";10;513;1;0;1.39;0.65;0.24;0.11;0.36;0.36;0.5;0.2",
"226;""Eldor Shomurodov"";""Roma","Spezia"";21;898;1;1;2.45;1.35;0.25;0.14;0.38;0.38;0.49;0.15"
"227;""Tanguy NDombele Alvaro"";""Napoli"";30;772;1;0;1.08;0.83;0.13;0.1;0.22;0.22;0.52;0.4",
"228;""Stanislav Lobotka"";""Napoli"";38;3117;1;1;0.51;1.13;0.01;0.03;0.05;0.05;0.47;0.43",
"229;""Gianluca Mancini"";""Roma"";35;2883;1;2;2.15;1.42;0.07;0.04;0.11;0.11;0.22;0.2",
"230;""Nicolas Haas"";""Empoli"";24;1158;1;1;1.12;0.93;0.09;0.07;0.16;0.16;0.2;0.06",
"231;""Mehdi Leris"";""Sampdoria"";32;2471;1;1;4.03;1.77;0.15;0.06;0.21;0.21;0.28;0.1",
"232;""Marvin Zeegelaar"";""Udinese"";7;359;1;0;0.49;0.13;0.12;0.03;0.16;0.16;0.51;0.41",
"233;""Salvatore Esposito"";""Spezia"";15;962;1;0;0.7;1.31;0.07;0.12;0.19;0.19;0.28;0.27",
"234;""Nicolo Zaniolo"";""Roma"";13;906;1;0;4.03;0.9;0.4;0.09;0.49;0.49;0.7;0.24",
"235;""Toma Basic"";""Lazio"";25;458;1;0;1.38;0.38;0.27;0.08;0.35;0.35;0.36;0.11",
"236;""William Troost-Ekong"";""Salernitana"";9;432;1;0;0.62;0;0.13;0;0.13;0.13;0.16;0.04",
"237;""Mehdi Bourabia"";""Spezia"";37;2833;1;3;1.54;4.14;0.05;0.13;0.18;0.18;0.24;0.13",
"238;""Arkadiusz Reca"";""Spezia"";30;2179;1;1;0.96;2.05;0.04;0.08;0.12;0.12;0.17;0.09",
"239;""Koray Günter"";""Sampdoria","Verona"";23;1779;1;1;0.82;0.84;0.04;0.04;0.08;0.08;0.12;0.11"
"240;""Omar Colley"";""Sampdoria"";16;1383;1;0;1.42;0.1;0.09;0.01;0.1;0.1;0.14;0.13",
"241;""Dimitris Nikolaou"";""Spezia"";36;2968;1;0;0.73;0.61;0.02;0.02;0.04;0.04;0.1;0.09",
"242;""Nicolo Rovella"";""Juventus","Monza"";28;1769;1;2;1.32;2.08;0.07;0.11;0.17;0.17;0.61;0.54"
"243;""Merih Demiral"";""Atalanta"";28;1509;1;0;0.81;0.22;0.05;0.01;0.06;0.06;0.3;0.29",
"244;""Hans Nicolussi Caviglia"";""Salernitana"";12;569;1;0;0.16;0.03;0.02;0.01;0.03;0.03;0.15;0.12",
"245;""Gianluca Gaetano"";""Napoli"";8;62;1;1;1.08;0.11;1.57;0.16;1.73;1.73;1.8;0.56",
"246;""Aleksa Terzic"";""Fiorentina"";22;902;1;1;0.7;1.81;0.07;0.18;0.25;0.25;0.37;0.22",
"247;""Pawel Dawidowicz"";""Verona"";23;1634;1;1;1.35;1.08;0.07;0.06;0.13;0.13;0.11;0.1",
"248;""Ruslan Malinovskiy"";""Atalanta"";15;525;1;2;0.66;2.17;0.11;0.37;0.49;0.49;0.6;0.41",
"249;""Georgios Kyriakopoulos"";""Bologna","Sassuolo"";24;1492;1;3;1.11;2.3;0.07;0.14;0.21;0.21;0.37;0.22"
"250;""Janis Antiste"";""Sassuolo"";2;47;1;0;0.06;0;0.12;0;0.12;0.12;0.96;0.84",
"251;""Pierre Kalulu Kyatengwa"";""AC Milan"";34;2530;1;0;2;1.34;0.07;0.05;0.12;0.12;0.31;0.26",
"252;""Pablo Marí"";""Monza"";30;2492;1;0;0.67;0.11;0.02;0;0.03;0.03;0.26;0.26",
"253;""Luka Romero"";""Lazio"";6;142;1;0;0.86;0.04;0.54;0.02;0.57;0.57;0.58;0.14",
"254;""Nikola Moro"";""Bologna"";26;1217;1;5;0.73;2.09;0.05;0.15;0.21;0.21;0.49;0.3",
"255;""Nicolò Casale"";""Lazio"";29;2439;1;1;0.51;0.35;0.02;0.01;0.03;0.03;0.29;0.29",
"256;""Lucas Martínez Quarta"";""Fiorentina"";27;2183;1;1;2.47;0.7;0.1;0.03;0.13;0.13;0.22;0.18",
"257;""Bruno Amione"";""Sampdoria","Verona"";27;2164;1;1;0.62;0.29;0.03;0.01;0.04;0.04;0.13;0.13"
"258;""Filippo Ranocchia"";""Monza"";14;512;1;0;1.52;0.29;0.27;0.05;0.32;0.32;0.41;0.18",
"259;""Edoardo Bove"";""Roma"";22;987;1;0;1.15;1.03;0.1;0.09;0.2;0.2;0.4;0.24",
"260;""Yayah Kallon"";""Verona"";22;843;1;1;1.84;1.32;0.2;0.14;0.34;0.34;0.4;0.1",
"261;""Denzel Dumfries"";""Inter"";34;2236;1;4;4.18;6.74;0.17;0.27;0.44;0.44;0.56;0.33",
"262;""Petar Stojanovic"";""Empoli"";27;1505;1;1;0.34;1.03;0.02;0.06;0.08;0.08;0.23;0.18",
"263;""Nadir Zortea"";""Atalanta","Sassuolo"";19;853;1;1;0.34;1.31;0.04;0.14;0.18;0.18;0.39;0.24"
"264;""Matìas Soulè Malvano"";""Juventus"";13;400;1;0;1.56;0.37;0.35;0.08;0.43;0.43;0.53;0.16",
"265;""Johan Vásquez"";""Cremonese"";25;1801;1;0;0.57;0.25;0.03;0.01;0.04;0.04;0.16;0.16",
"266;""Pablo Galdames"";""Cremonese"";13;740;1;2;0.26;0.69;0.03;0.08;0.12;0.12;0.26;0.18",
"267;""Cristian Volpato"";""Roma"";7;217;1;1;0.21;1.06;0.09;0.44;0.53;0.53;0.51;0.37",
"268;""Michel Aebischer"";""Bologna"";32;1547;1;0;1.42;0.45;0.08;0.03;0.11;0.11;0.2;0.14",
"269;""Éderson"";""Atalanta"";35;2234;1;1;2.03;2.33;0.08;0.09;0.18;0.18;0.43;0.3",
"270;""Samuel Iling-Junior"";""Juventus"";12;282;1;1;0.72;0.2;0.23;0.06;0.29;0.29;0.87;0.61",
"271;""Christian Gytkjær"";""Monza"";22;520;1;0;3.34;0.24;0.58;0.04;0.62;0.49;0.56;0.08",
"272;""Joan Gonzàlez"";""Lecce"";35;2229;1;3;1.82;1.6;0.07;0.06;0.14;0.14;0.2;0.12",
"273;""Marcos Antônio"";""Lazio"";16;576;1;1;0.88;0.43;0.14;0.07;0.21;0.21;0.64;0.49",
"274;""Dodô"";""Fiorentina"";33;2335;1;3;0.54;2.11;0.02;0.08;0.1;0.1;0.33;0.27",
"275;""Charles Pickel"";""Cremonese"";33;2510;1;0;2.03;1.14;0.07;0.04;0.11;0.11;0.2;0.11",
"276;""Cristian Buonaiuto"";""Cremonese"";29;957;1;0;2.89;1.56;0.27;0.15;0.42;0.35;0.41;0.17",
"277;""Emil Holm"";""Spezia"";20;1403;1;1;0.89;1.82;0.06;0.12;0.17;0.17;0.25;0.15",
"278;""Erik Botheim"";""Salernitana"";28;842;1;3;0.37;1.59;0.04;0.17;0.21;0.21;0.29;0.11",
"279;""Agustín Álvarez Martínez"";""Sassuolo"";22;322;1;1;1.26;0.42;0.35;0.12;0.47;0.47;0.44;0.1",
"280;""Luka Lochoshvili"";""Cremonese"";25;1878;1;2;0.95;1.13;0.05;0.05;0.1;0.1;0.09;0.06",
"281;""Ola Solbakken"";""Roma"";14;517;1;2;1.06;1.4;0.18;0.24;0.43;0.43;0.42;0.03",
"282;""Przemyslaw Wisniewski"";""Spezia"";14;995;1;0;1.24;0.57;0.11;0.05;0.16;0.16;0.25;0.21",
"283;""Jeremy Toljan"";""Sassuolo"";31;2672;0;1;0.44;2.35;0.01;0.08;0.09;0.09;0.33;0.28",
"284;""Ricardo Rodríguez"";""Torino"";35;2664;0;0;0.43;1.55;0.01;0.05;0.07;0.07;0.28;0.26",
"285;""Franck Ribéry"";""Salernitana"";1;35;0;0;0;0;0;0;0;0;0;0",
"286;""Kaan Ayhan"";""Sassuolo"";10;536;0;0;0.01;0;0;0;0;0;0.24;0.24",
"287;""Albin Ekdal"";""Spezia"";31;1731;0;2;2.71;1.61;0.14;0.08;0.22;0.22;0.37;0.22",
"288;""Pedro Obiang"";""Sassuolo"";17;881;0;1;0.28;0.16;0.03;0.02;0.04;0.04;0.19;0.16",
"289;""Florian Thauvin"";""Udinese"";16;529;0;0;0.48;1.4;0.08;0.24;0.32;0.32;0.4;0.2",
"290;""Harry Winks"";""Sampdoria"";20;1721;0;0;0.42;0.98;0.02;0.05;0.07;0.07;0.23;0.19",
"291;""Mattia Perin"";""Juventus"";11;948;0;0;0;0;0;0;0;0;0.11;0.11",
"292;""Miguel Veloso"";""Verona"";22;1169;0;0;0.8;1.94;0.06;0.15;0.21;0.21;0.19;0.11",
"293;""Tomás Rincón"";""Sampdoria"";34;2574;0;2;0.61;1.35;0.02;0.05;0.07;0.07;0.15;0.12",
"294;""Mattia De Sciglio"";""Juventus"";17;1053;0;0;0.07;0.44;0.01;0.04;0.04;0.04;0.16;0.13",
"295;""Manuel Locatelli"";""Juventus"";32;2478;0;2;1.33;1.65;0.05;0.06;0.11;0.11;0.38;0.3",
"296;""Samuele Perisan"";""Empoli"";7;630;0;0;0;0;0;0;0;0;0.02;0.02",
"297;""Vincenzo Fiorillo"";""Salernitana"";1;90;0;0;0;0;0;0;0;0;0;0",
"298;""Marco Benassi"";""Cremonese","Fiorentina"";17;1095;0;0;0.88;0.52;0.07;0.04;0.11;0.11;0.2;0.13"
"299;""Andrea Belotti"";""Roma"";31;1126;0;2;4.83;1.18;0.39;0.09;0.48;0.42;0.58;0.21",
"300;""Federico Marchetti"";""Spezia"";1;66;0;0;0;0;0;0;0;0;0.14;0.14",
"301;""Patric"";""Lazio"";18;1423;0;0;0.07;0.04;0;0;0.01;0.01;0.48;0.48",
"302;""Danilo Cataldi"";""Lazio"";29;1986;0;1;0.17;1;0.01;0.05;0.05;0.05;0.35;0.34",
"303;""Jacopo Sala"";""Spezia"";6;99;0;0;0;0.01;0;0.01;0.01;0.01;0.01;0.01",
"304;""Milan Skriniar"";""Inter"";21;1772;0;0;0.87;0.27;0.04;0.01;0.06;0.06;0.45;0.44",
"305;""Wojciech Szczesny"";""Juventus"";28;2472;0;0;0;0;0;0;0;0;0.1;0.1",
"306;""Alessandro Florenzi"";""AC Milan"";6;194;0;0;0.89;0.39;0.41;0.18;0.59;0.59;0.99;0.53",
"307;""Mato Jajalo"";""Udinese"";3;53;0;0;0.04;0.16;0.08;0.26;0.34;0.34;0.17;0.03",
"308;""Giuseppe Pezzella"";""Lecce"";16;925;0;1;0.13;0.76;0.01;0.07;0.09;0.09;0.15;0.12",
"309;""Alex Sandro"";""Juventus"";25;1789;0;1;0.39;1.1;0.02;0.06;0.07;0.07;0.34;0.31",
"310;""Daniele Rugani"";""Juventus"";9;562;0;0;0.72;0;0.11;0;0.11;0.11;0.19;0.19",
"311;""Emil Audero"";""Sampdoria"";25;2250;0;0;0;0;0;0;0;0;0.06;0.06",
"312;""Lukasz Skorupski"";""Bologna"";37;3330;0;0;0;0;0;0;0;0;0.09;0.09",
"313;""Rade Krunic"";""AC Milan"";23;1675;0;1;1.15;1.61;0.06;0.09;0.15;0.15;0.42;0.29",
"314;""Ivan Radovanovic"";""Salernitana"";10;672;0;0;0.17;0.02;0.02;0;0.03;0.03;0.13;0.11",
"315;""Alex Cordaz"";""Inter"";1;24;0;0;0;0;0;0;0;0;0.37;0.37",
"316;""Andrea Barberis"";""Monza"";9;322;0;1;0.08;0.52;0.02;0.14;0.17;0.17;0.32;0.3",
"317;""Luigi Sepe"";""Salernitana"";17;1530;0;0;0;0;0;0;0;0;0.07;0.07",
"318;""Lorenzo Tonelli"";""Empoli"";1;16;0;0;0;0;0;0;0;0;0.53;0.53",
"319;""Vlad Chiriches"";""Cremonese"";16;991;0;0;0;0.05;0;0;0;0;0.06;0.06",
"320;""Nicola Murru"";""Sampdoria"";20;742;0;0;0.03;0.08;0;0.01;0.01;0.01;0.1;0.09",
"321;""Ciprian Tatarusanu"";""AC Milan"";16;1440;0;1;0;0.41;0;0.03;0.03;0.03;0.15;0.14",
"322;""Marios Oikonomou"";""Sampdoria"";6;221;0;0;0.25;0;0.1;0;0.1;0.1;0;0",
"323;""Alex Ferrari"";""Cremonese","Sampdoria"";28;1891;0;0;0.14;0.51;0.01;0.02;0.03;0.03;0.1;0.09"
"324;""Mouhamadou Sarr"";""Cremonese"";2;180;0;0;0;0;0;0;0;0;0.04;0.04",
"325;""Andrea Consigli"";""Sassuolo"";35;3150;0;0;0;0;0;0;0;0;0.19;0.19",
"326;""Francesco Acerbi"";""Inter"";31;2413;0;2;0.84;0.89;0.03;0.03;0.06;0.06;0.34;0.31",
"327;""Gianluca Pegolo"";""Sassuolo"";2;180;0;0;0;0;0;0;0;0;0.07;0.07",
"328;""Mattia Caldara"";""Spezia"";20;1241;0;0;0.76;0.02;0.06;0;0.06;0.06;0.12;0.1",
"329;""Andrea Conti"";""Sampdoria"";1;18;0;0;0;0;0;0;0;0;0;0",
"330;""Roberto Gagliardini"";""Inter"";19;758;0;0;0.81;0.28;0.1;0.03;0.13;0.13;0.44;0.37",
"331;""Marco Sportiello"";""Atalanta"";15;1342;0;0;0;0;0;0;0;0;0.07;0.07",
"332;""Marco D&#039;Alessandro"";""Monza"";8;278;0;0;0.21;0.14;0.07;0.04;0.11;0.11;0.32;0.22",
"333;""Alberto Grassi"";""Empoli"";25;1186;0;0;0.5;0.27;0.04;0.02;0.06;0.06;0.13;0.11",
"334;""Samir Handanovic"";""Inter"";14;1236;0;0;0;0.05;0;0;0;0;0.27;0.27",
"335;""Jeison Murillo"";""Sampdoria"";20;1072;0;0;0.12;0.04;0.01;0;0.01;0.01;0.1;0.09",
"336;""Gary Medel"";""Bologna"";29;1474;0;1;0.07;0.61;0;0.04;0.04;0.04;0.32;0.28",
"337;""Andrea Ranocchia"";""Monza"";1;51;0;0;0;0;0;0;0;0;0;0",
"338;""Danilo D&#039;Ambrosio"";""Inter"";15;721;0;2;0.32;1.12;0.04;0.14;0.18;0.18;0.35;0.28",
"339;""Stefan Radu"";""Lazio"";1;1;0;0;0;0;0;0;0;0;0;0",
"340;""Bartlomiej Dragowski"";""Spezia"";34;2946;0;1;0;0.47;0;0.01;0.01;0.01;0.05;0.05",
"341;""Valerio Verre"";""Sampdoria"";18;664;0;0;0.39;1.05;0.05;0.14;0.19;0.19;0.32;0.16",
"342;""Marko Pjaca"";""Empoli"";17;506;0;0;0.65;0.46;0.12;0.08;0.2;0.2;0.34;0.25",
"343;""Manuel De Luca"";""Sampdoria"";2;37;0;0;0;0;0;0;0;0;0;0",
"344;""Norbert Gyömbér"";""Salernitana"";27;1772;0;1;0.78;0.53;0.04;0.03;0.07;0.07;0.17;0.16",
"345;""Riccardo Marchizza"";""Sassuolo"";10;277;0;1;0;0.2;0;0.06;0.06;0.06;0.24;0.18",
"346;""Antonio Mirante"";""AC Milan"";1;1;0;0;0;0;0;0;0;0;0;0",
"347;""Luca Zanimacchia"";""Cremonese"";15;756;0;0;0.95;0.66;0.11;0.08;0.19;0.19;0.29;0.15",
"348;""Luca Marrone"";""Monza"";2;140;0;0;0.05;0;0.03;0;0.03;0.03;0.19;0.19",
"349;""Paul Pogba"";""Juventus"";6;99;0;0;0.49;0.36;0.45;0.32;0.77;0.77;0.86;0.1",
"350;""Mário Rui"";""Napoli"";22;1781;0;6;0.68;3.12;0.03;0.16;0.19;0.19;0.63;0.57",
"351;""Ionut Radu"";""Cremonese"";9;810;0;0;0;0.2;0;0.02;0.02;0.02;0.04;0.02",
"352;""Pierluigi Gollini"";""Fiorentina","Napoli"";7;630;0;0;0;0;0;0;0;0;0.06;0.06"
"353;""Alex Meret"";""Napoli"";34;3060;0;0;0;0;0;0;0;0;0.07;0.07",
"354;""Berat Gjimshiti"";""Atalanta"";24;1791;0;1;0.54;0.19;0.03;0.01;0.04;0.04;0.31;0.3",
"355;""Pepín"";""Monza"";25;1116;0;2;0.3;1.12;0.02;0.09;0.11;0.11;0.51;0.42",
"356;""Jaime Báez"";""Cremonese"";2;92;0;0;0.07;0.12;0.07;0.12;0.19;0.19;0.19;0.01",
"357;""Simone Romagnoli"";""Lecce"";7;153;0;0;0.01;0;0.01;0;0.01;0.01;0;0",
"358;""Francesco Bardi"";""Bologna"";1;90;0;0;0;0;0;0;0;0;0;0",
"359;""Samir Ujkani"";""Empoli"";1;6;0;0;0;0;0;0;0;0;0;0",
"360;""Kastriot Dermaku"";""Lecce"";1;31;0;0;0;0;0;0;0;0;0;0",
"361;""Martin Erlic"";""Sassuolo"";28;2329;0;0;0.2;0.37;0.01;0.01;0.02;0.02;0.23;0.23",
"362;""Filippo Romagna"";""Sassuolo"";2;44;0;0;0;0;0;0;0;0;0.12;0.12",
"363;""Diego Llorente"";""Roma"";9;563;0;0;0.25;0.09;0.04;0.02;0.06;0.06;0.27;0.27",
"364;""Guillermo Ochoa"";""Salernitana"";20;1800;0;0;0;0;0;0;0;0;0.09;0.09",
"365;""Gonzalo Escalante"";""Cremonese"";9;556;0;1;0.18;0.21;0.03;0.03;0.06;0.06;0.1;0.05",
"366;""Adam Ounas"";""Napoli"";2;7;0;0;0.04;0;0.54;0;0.54;0.54;0.54;0",
"367;""Salvatore Sirigu"";""Fiorentina"";1;90;0;0;0;0;0;0;0;0;0.14;0.14",
"368;""Adama Soumaoro"";""Bologna"";23;1880;0;0;0.19;0.02;0.01;0;0.01;0.01;0.18;0.18",
"369;""Tiemoué Bakayoko"";""AC Milan"";3;29;0;0;0;0;0;0;0;0;0.11;0.11",
"370;""Jean-Victor Makengo"";""Udinese"";16;826;0;1;0.34;0.38;0.04;0.04;0.08;0.08;0.34;0.29",
"371;""Samuel Umtiti"";""Lecce"";25;2118;0;0;0.65;0.07;0.03;0;0.03;0.03;0.12;0.12",
"372;""Mike Maignan"";""AC Milan"";22;1980;0;1;0;0.02;0;0;0;0;0.14;0.14",
"373;""Soualiho Meité"";""Cremonese"";31;2383;0;2;0.42;0.58;0.02;0.02;0.04;0.04;0.16;0.14",
"374;""Maxime Lopez"";""Sassuolo"";30;2298;0;0;0.95;1.99;0.04;0.08;0.12;0.12;0.46;0.39",
"375;""Kelvin Adou"";""Spezia"";30;2374;0;1;2.77;1.94;0.11;0.07;0.18;0.18;0.18;0.1",
"376;""Mattia Valoti"";""Monza"";16;434;0;0;0.11;0.06;0.02;0.01;0.04;0.04;0.26;0.25",
"377;""Alessio Cragno"";""Monza"";1;90;0;0;0;0;0;0;0;0;0.12;0.12",
"378;""Kevin Bonifazi"";""Bologna"";13;894;0;0;0.16;0.02;0.02;0;0.02;0.02;0.29;0.29",
"379;""Salvatore Molina"";""Monza"";5;214;0;0;0.05;0.11;0.02;0.05;0.06;0.06;0.17;0.12",
"380;""Simon Kjaer"";""AC Milan"";17;1020;0;0;0;0;0;0;0;0;0.25;0.25",
"381;""Andrew Gravillon"";""Torino"";7;312;0;0;0.01;0;0;0;0;0;0.33;0.32",
"382;""Bartosz Bereszynski"";""Napoli","Sampdoria"";18;1384;0;1;0.12;0.45;0.01;0.03;0.04;0.04;0.11;0.07"
"383;""Alessio Zerbin"";""Napoli"";10;184;0;0;0.3;0;0.14;0;0.14;0.14;0.3;0.15",
"384;""Matteo Gabbia"";""AC Milan"";12;605;0;0;0.01;0;0;0;0;0;0.16;0.16",
"385;""Alessandro Bastoni"";""Inter"";29;2173;0;2;1.22;3.03;0.05;0.13;0.18;0.18;0.55;0.5",
"386;""Francesco Rossi"";""Atalanta"";1;1;0;0;0;0;0;0;0;0;0;0",
"387;""Michele Cerofolini"";""Fiorentina"";5;450;0;0;0;0;0;0;0;0;0.06;0.06",
"388;""Luca Pellegrini"";""Lazio"";7;167;0;0;0.11;0.14;0.06;0.08;0.14;0.14;0.33;0.22",
"389;""Wladimiro Falcone"";""Lecce"";38;3420;0;0;0;0.09;0;0;0;0;0.02;0.02",
"390;""Marlon Santos"";""Monza"";28;1585;0;0;0.14;0.47;0.01;0.03;0.03;0.03;0.23;0.23",
"391;""Martin Hongla"";""Verona"";9;535;0;0;0.12;0.67;0.02;0.11;0.13;0.13;0.26;0.13",
"392;""Walace"";""Udinese"";37;3215;0;1;0.83;1.42;0.02;0.04;0.06;0.06;0.28;0.25",
"393;""Ondrej Duda"";""Verona"";15;1068;0;0;0.94;0.48;0.08;0.04;0.12;0.12;0.17;0.09",
"394;""Diego Demme"";""Napoli"";7;144;0;0;0;0.01;0;0.01;0.01;0.01;0.44;0.44",
"395;""Josip Brekalo"";""Fiorentina"";6;221;0;0;0.5;0.67;0.2;0.27;0.47;0.47;0.8;0.41",
"396;""Adrien Tameze"";""Verona"";37;3060;0;0;1.42;0.94;0.04;0.03;0.07;0.07;0.17;0.1",
"397;""Marco Silvestri"";""Udinese"";38;3420;0;0;0;0;0;0;0;0;0.1;0.1",
"398;""Denis Zakaria"";""Juventus"";2;121;0;0;0;0;0;0;0;0;0.14;0.14",
"399;""Michaël Cuisance"";""Sampdoria"";12;632;0;0;0.57;0.58;0.08;0.08;0.16;0.16;0.24;0.11",
"400;""Vanja Milinkovic-Savic"";""Torino"";38;3420;0;0;0;0.29;0;0.01;0.01;0.01;0.13;0.12",
"401;""Petko Hristov"";""Spezia"";9;363;0;0;0.03;0;0.01;0;0.01;0.01;0.09;0.09",
"402;""Adam Marusic"";""Lazio"";33;2776;0;2;0.99;1.57;0.03;0.05;0.08;0.08;0.38;0.34",
"403;""Manuel Lazzari"";""Lazio"";28;1896;0;0;0.37;0.69;0.02;0.03;0.05;0.05;0.38;0.35",
"404;""Lorenzo Venuti"";""Fiorentina"";17;931;0;1;0.59;0.44;0.06;0.04;0.1;0.1;0.22;0.14",
"405;""Bram Nuytinck"";""Sampdoria","Udinese"";25;1898;0;1;0.21;0.59;0.01;0.03;0.04;0.04;0.13;0.12"
"406;""Junior Sambia"";""Salernitana"";22;687;0;1;0.61;1.52;0.08;0.2;0.28;0.28;0.32;0.2",
"407;""Santiago Ascacibar"";""Cremonese"";13;719;0;0;0.32;0.24;0.04;0.03;0.07;0.07;0.21;0.15",
"408;""Rogerio"";""Sassuolo"";36;3007;0;3;0.47;2.33;0.01;0.07;0.08;0.08;0.35;0.29",
"409;""Panagiotis Retsos"";""Verona"";2;118;0;0;0.07;0.02;0.05;0.02;0.07;0.07;0.02;0",
"410;""Marash Kumbulla"";""Roma"";7;262;0;0;0.01;0.06;0;0.02;0.03;0.03;0.35;0.35",
"411;""Valentino Lazaro"";""Torino"";23;1388;0;3;0.47;2.98;0.03;0.19;0.22;0.22;0.31;0.19",
"412;""Rick Karsdorp"";""Roma"";13;714;0;0;0.11;0.91;0.01;0.11;0.13;0.13;0.28;0.25",
"413;""Ethan Ampadu"";""Spezia"";31;2670;0;1;1.31;0.98;0.04;0.03;0.08;0.08;0.18;0.15",
"414;""Raoul Bellanova"";""Inter"";18;464;0;0;0.81;0.79;0.16;0.15;0.31;0.31;0.59;0.31",
"415;""Kristijan Bistrovic"";""Lecce"";11;464;0;0;0.46;0.37;0.09;0.07;0.16;0.16;0.17;0.14",
"416;""Riccardo Sottil"";""Fiorentina"";18;840;0;2;0.89;1.09;0.1;0.12;0.21;0.21;0.38;0.2",
"417;""Luca Ranieri"";""Fiorentina"";9;502;0;0;0.06;0.01;0.01;0;0.01;0.01;0.46;0.46",
"418;""Ndary Adopo"";""Torino"";9;246;0;0;0.08;0.03;0.03;0.01;0.04;0.04;0.08;0.05",
"419;""Gonzalo Villar"";""Sampdoria"";15;689;0;0;0.02;0;0;0;0;0;0.15;0.15",
"420;""Yacine Adli"";""AC Milan"";6;137;0;0;0.16;0.17;0.11;0.11;0.22;0.22;0.35;0.21",
"421;""Rui Patrício"";""Roma"";35;3150;0;0;0;0;0;0;0;0;0.09;0.09",
"422;""Mehmet Zeki Çelik"";""Roma"";24;1487;0;1;0.33;2.08;0.02;0.13;0.15;0.15;0.45;0.35",
"423;""Pietro Terracciano"";""Fiorentina"";29;2610;0;0;0;0;0;0;0;0;0.14;0.14",
"424;""Ivan Provedel"";""Lazio"";38;3413;0;0;0;0.03;0;0;0;0;0.16;0.16",
"425;""Hamed Junior Traore"";""Sassuolo"";11;588;0;3;0.9;1.49;0.14;0.23;0.37;0.37;0.45;0.24",
"426;""Ignacio Pussetto"";""Sampdoria"";5;140;0;0;0.19;0.32;0.12;0.2;0.33;0.33;0.29;0.02",
"427;""Giangiacomo Magnani"";""Verona"";24;1538;0;1;0.26;0.16;0.02;0.01;0.02;0.02;0.05;0.05",
"428;""Juan Musso"";""Atalanta"";24;2077;0;0;0;0.07;0;0;0;0;0.24;0.24",
"429;""Ronaldo Vieira"";""Sampdoria","Torino"";18;833;0;0;0.63;0;0.07;0;0.07;0.07;0.21;0.14"
"430;""Alessandro Russo"";""Sassuolo"";1;90;0;0;0;0;0;0;0;0;0.06;0.06",
"431;""Caleb Okoli"";""Atalanta"";17;944;0;0;0.73;0;0.07;0;0.07;0.07;0.28;0.26",
"432;""Karim Zedadka"";""Napoli"";3;15;0;0;0;0;0;0;0;0;0;0",
"433;""Valentin Gendrey"";""Lecce"";37;3111;0;2;0.87;2.64;0.03;0.08;0.1;0.1;0.21;0.14",
"434;""Domagoj Bradaric"";""Salernitana"";31;2246;0;3;0.17;2.13;0.01;0.09;0.09;0.09;0.21;0.14",
"435;""Szymon Zurkowski"";""Fiorentina","Spezia"";12;437;0;0;0.89;0;0.18;0;0.18;0.18;0.27;0.09"
"436;""Liam Henderson"";""Empoli"";25;989;0;1;0.47;2.01;0.04;0.18;0.23;0.23;0.43;0.36",
"437;""Sofyan Amrabat"";""Fiorentina"";29;2016;0;1;0.4;0.81;0.02;0.04;0.05;0.05;0.31;0.27",
"438;""Jerdy Schouten"";""Bologna"";33;2537;0;2;0.29;1.72;0.01;0.06;0.07;0.07;0.28;0.25",
"439;""Igor Julio"";""Fiorentina"";27;2054;0;0;0.37;0.38;0.02;0.02;0.03;0.03;0.19;0.17",
"440;""Mert Müldür"";""Sassuolo"";2;11;0;0;0;0;0;0;0;0;0;0",
"441;""Yildirim Mert Cetin"";""Lecce"";1;20;0;0;0;0;0;0;0;0;0;0",
"442;""Antonino Gallo"";""Lecce"";32;2483;0;1;0.52;1.81;0.02;0.07;0.08;0.08;0.17;0.1",
"443;""Kevin Agudelo"";""Spezia"";34;2147;0;1;1.32;3;0.06;0.13;0.18;0.18;0.22;0.07",
"444;""Sebastian Walukiewicz"";""Empoli"";11;593;0;0;0.21;0.07;0.03;0.01;0.04;0.04;0.09;0.08",
"445;""Samuel Di Carmine"";""Cremonese"";2;23;0;0;0.05;0;0.21;0;0.21;0.21;0.21;0",
