player_name,season_label,league,player_id,appearances,goals_conceded_total,clean_sheets,wins,minutes_total,yellow_cards,red_cards,goals_conceded_per90,clean_sheet_pct,win_rate
Sam Johnstone,2022-2023,eng Premier League,110864,9,10.0,3,4,810.0,1.0,0.0,1.111,0.333,0.444
Sam Johnstone,2023-2024,eng Premier League,110864,4,5.0,1,1,360.0,1.0,0.0,1.25,0.25,0.25
Samir Handanovic,2020-2021,it Serie A,28021,37,34.0,14,27,3240.0,1.0,0.0,0.944,0.378,0.73
Samir Handanovic,2021-2022,it Serie A,28021,37,30.0,15,25,3330.0,1.0,0.0,0.811,0.405,0.676
Samir Handanovic,2022-2023,it Serie A,28021,14,18.0,5,9,1235.0,0.0,0.0,1.312,0.357,0.643
Samir Ujkani,2020-2021,it Serie A,42744,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Samuele Perisan,2022-2023,it Serie A,301240,7,9.0,2,1,630.0,0.0,0.0,1.286,0.286,0.143
Sascha Burchert,2021-2022,de Bundesliga,36898,14,28.0,3,2,1260.0,0.0,0.0,2.0,0.214,0.143
Saturnin Allagbé,2020-2021,fr Ligue 1,274958,12,30.0,3,2,1080.0,2.0,0.0,2.5,0.25,0.167
Scott Carson,2020-2021,eng Premier League,14555,1,3.0,0,1,90.0,0.0,0.0,3.0,0.0,1.0
Sergio Asenjo,2020-2021,es La Liga,51710,36,40.0,10,15,3240.0,2.0,0.0,1.111,0.278,0.417
Sergio Asenjo,2021-2022,es La Liga,51710,6,9.0,0,2,540.0,1.0,0.0,1.5,0.0,0.333
Sergio Asenjo,2022-2023,es La Liga,51710,10,21.0,1,2,900.0,0.0,0.0,2.1,0.1,0.2
Sergio Herrera,2020-2021,es La Liga,248738,32,39.0,10,10,2880.0,1.0,0.0,1.219,0.312,0.312
Sergio Herrera,2021-2022,es La Liga,248738,36,48.0,12,12,3240.0,3.0,0.0,1.333,0.333,0.333
Sergio Herrera,2022-2023,es La Liga,248738,17,23.0,3,5,1530.0,3.0,0.0,1.353,0.176,0.294
Sergio Herrera,2023-2024,es La Liga,248738,9,13.0,3,4,810.0,0.0,0.0,1.444,0.333,0.444
Sergio Rico,2020-2021,fr Ligue 1,207302,8,8.0,4,5,720.0,0.0,0.0,1.0,0.5,0.625
Sergio Rico,2021-2022,es La Liga,207302,14,29.0,1,4,1260.0,0.0,0.0,2.071,0.071,0.286
Sergio Romero,2021-2022,it Serie A,30690,16,33.0,3,3,1440.0,2.0,0.0,2.062,0.188,0.188
Simone Colombi,2020-2021,it Serie A,57285,2,7.0,0,0,180.0,0.0,0.0,3.5,0.0,0.0
Simone Perilli,2022-2023,it Serie A,240675,1,0.0,1,0,90.0,0.0,0.0,0.0,1.0,0.0
Simone Scuffet,2020-2021,it Serie A,238993,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Simone Scuffet,2023-2024,it Serie A,238993,9,17.0,1,2,810.0,1.0,0.0,1.889,0.111,0.222
Stefan Bajic,2020-2021,fr Ligue 1,465836,1,4.0,0,0,90.0,0.0,0.0,4.0,0.0,0.0
Stefan Bajic,2021-2022,fr Ligue 1,465836,4,7.0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
Stefan Ortega,2020-2021,de Bundesliga,85941,34,52.0,11,9,3060.0,1.0,0.0,1.529,0.324,0.265
Stefan Ortega,2021-2022,de Bundesliga,85941,33,53.0,6,4,2970.0,1.0,0.0,1.606,0.182,0.121
Stefan Ortega,2022-2023,eng Premier League,85941,3,1.0,2,2,270.0,0.0,0.0,0.333,0.667,0.667
Stefano Turati,2023-2024,it Serie A,543666,7,17.0,0,1,630.0,0.0,0.0,2.429,0.0,0.143
Stefanos Kapino,2021-2022,de Bundesliga,68410,1,0.0,1,1,90.0,0.0,0.0,0.0,1.0,1.0
Steve Mandanda,2020-2021,fr Ligue 1,23951,37,45.0,8,16,3330.0,1.0,0.0,1.216,0.216,0.432
Steve Mandanda,2021-2022,fr Ligue 1,23951,9,7.0,5,6,810.0,0.0,0.0,0.778,0.556,0.667
Steve Mandanda,2022-2023,fr Ligue 1,23951,34,32.0,13,19,3015.0,1.0,0.0,0.955,0.382,0.559
Steve Mandanda,2023-2024,fr Ligue 1,23951,8,9.0,2,5,720.0,1.0,0.0,1.125,0.25,0.625
Stole Dimitrievski,2021-2022,es La Liga,165467,30,34.0,9,11,2700.0,0.0,0.0,1.133,0.3,0.367
Stole Dimitrievski,2022-2023,es La Liga,165467,37,50.0,9,13,3325.0,4.0,0.0,1.353,0.243,0.351
Stole Dimitrievski,2023-2024,es La Liga,165467,10,14.0,2,1,900.0,0.0,0.0,1.4,0.2,0.1
Sven Ulreich,2021-2022,de Bundesliga,40680,6,11.0,1,2,540.0,0.0,0.0,1.833,0.167,0.333
Sven Ulreich,2022-2023,de Bundesliga,40680,3,2.0,2,3,270.0,0.0,0.0,0.667,0.667,1.0
Sébastien Cibois,2020-2021,fr Ligue 1,395251,3,4.0,1,1,270.0,0.0,0.0,1.333,0.333,0.333
Thibaut Courtois,2020-2021,es La Liga,108390,38,28.0,17,25,3420.0,0.0,0.0,0.737,0.447,0.658
Thibaut Courtois,2021-2022,es La Liga,108390,36,29.0,16,26,3240.0,1.0,0.0,0.806,0.444,0.722
Thibaut Courtois,2022-2023,es La Liga,108390,31,29.0,10,20,2790.0,0.0,0.0,0.935,0.323,0.645
Thomas Kaminski,2023-2024,eng Premier League,77757,9,22.0,1,1,810.0,0.0,0.0,2.444,0.111,0.111
Thomas Strakosha,2020-2021,it Serie A,222209,9,14.0,3,3,810.0,1.0,0.0,1.556,0.333,0.333
Thomas Strakosha,2021-2022,it Serie A,222209,23,29.0,7,12,2070.0,2.0,0.0,1.261,0.304,0.522
Tim Krul,2021-2022,eng Premier League,33027,29,62.0,5,4,2610.0,1.0,0.0,2.138,0.172,0.138
Timo Horn,2020-2021,de Bundesliga,84938,34,60.0,5,8,3010.0,0.0,0.0,1.794,0.147,0.235
Timo Horn,2021-2022,de Bundesliga,84938,13,21.0,1,4,1170.0,0.0,0.0,1.615,0.077,0.308
Tjark Ernst,2022-2023,de Bundesliga,553282,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Tobias Sippel,2020-2021,de Bundesliga,31653,3,4.0,1,1,270.0,0.0,0.0,1.333,0.333,0.333
Tobias Sippel,2021-2022,de Bundesliga,31653,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Tobias Sippel,2022-2023,de Bundesliga,31653,5,9.0,1,1,450.0,1.0,0.0,1.8,0.2,0.2
Tomas Koubek,2022-2023,de Bundesliga,146714,11,22.0,1,1,990.0,0.0,0.0,2.0,0.091,0.091
Tomas Vaclik,2020-2021,es La Liga,64000,5,5.0,2,3,450.0,0.0,0.0,1.0,0.4,0.6
Unai Simón,2020-2021,es La Liga,262396,37,40.0,9,11,3330.0,1.0,0.0,1.081,0.243,0.297
Unai Simón,2021-2022,es La Liga,262396,34,31.0,12,13,3060.0,3.0,0.0,0.912,0.353,0.382
Unai Simón,2022-2023,es La Liga,262396,31,37.0,9,13,2745.0,2.0,0.0,1.213,0.29,0.419
Unai Simón,2023-2024,es La Liga,262396,9,6.0,6,4,810.0,0.0,0.0,0.667,0.667,0.444
Vanja Milinkovic-Savic,2020-2021,it Serie A,257474,5,6.0,1,2,450.0,0.0,0.0,1.2,0.2,0.4
Vanja Milinkovic-Savic,2021-2022,it Serie A,257474,27,33.0,4,9,2430.0,3.0,0.0,1.222,0.148,0.333
Vanja Milinkovic-Savic,2022-2023,it Serie A,257474,38,41.0,11,14,3420.0,4.0,0.0,1.079,0.289,0.368
Vanja Milinković-Savić,2023-2024,it Serie A,257474,9,8.0,4,3,810.0,1.0,0.0,0.889,0.444,0.333
Vicente Guaita,2020-2021,eng Premier League,64399,37,64.0,8,11,3330.0,2.0,0.0,1.73,0.216,0.297
Vicente Guaita,2021-2022,eng Premier League,64399,30,34.0,11,9,2655.0,2.0,0.0,1.153,0.367,0.3
Vicente Guaita,2022-2023,eng Premier League,64399,27,34.0,6,7,2430.0,1.0,0.0,1.259,0.222,0.259
Vicente Guaita,2023-2024,es La Liga,64399,9,14.0,2,3,810.0,0.0,0.0,1.556,0.222,0.333
Vid Belec,2021-2022,it Serie A,73090,21,49.0,1,3,1890.0,1.0,0.0,2.333,0.048,0.143
Vincenzo Fiorillo,2021-2022,it Serie A,55000,1,5.0,0,0,90.0,0.0,0.0,5.0,0.0,0.0
Vincenzo Fiorillo,2022-2023,it Serie A,55000,1,2.0,0,1,90.0,0.0,0.0,2.0,0.0,1.0
Vito Mannone,2020-2021,fr Ligue 1,33781,9,14.0,2,5,810.0,0.0,0.0,1.556,0.222,0.556
Vito Mannone,2022-2023,fr Ligue 1,33781,17,23.0,5,4,1530.0,1.0,0.0,1.353,0.294,0.235
Walter Benítez,2020-2021,fr Ligue 1,296802,38,53.0,9,15,3420.0,3.0,0.0,1.395,0.237,0.395
Walter Benítez,2021-2022,fr Ligue 1,296802,37,35.0,14,20,3330.0,2.0,0.0,0.946,0.378,0.541
Wayne Hennessey,2021-2022,eng Premier League,45494,2,6.0,0,0,180.0,0.0,0.0,3.0,0.0,0.0
Wayne Hennessey,2022-2023,eng Premier League,45494,3,5.0,0,0,270.0,0.0,0.0,1.667,0.0,0.0
Wes Foderingham,2023-2024,eng Premier League,61697,4,13.0,0,1,360.0,0.0,0.0,3.25,0.0,0.25
Will Norris,2020-2021,eng Premier League,285033,2,4.0,0,0,180.0,0.0,0.0,2.0,0.0,0.0
Willy Caballero,2020-2021,eng Premier League,19948,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Willy Caballero,2021-2022,eng Premier League,19948,2,5.0,0,0,180.0,1.0,0.0,2.5,0.0,0.0
Wladimiro Falcone,2021-2022,it Serie A,238537,9,14.0,2,2,810.0,2.0,0.0,1.556,0.222,0.222
Wladimiro Falcone,2022-2023,it Serie A,238537,38,46.0,6,8,3420.0,2.0,0.0,1.211,0.158,0.211
Wladimiro Falcone,2023-2024,it Serie A,238537,9,19.0,1,2,810.0,0.0,0.0,2.111,0.111,0.222
Wojciech Szczesny,2020-2021,it Serie A,44058,30,33.0,5,16,2678.0,0.0,0.0,1.109,0.167,0.533
Wojciech Szczesny,2021-2022,it Serie A,44058,33,29.0,12,18,2970.0,2.0,0.0,0.879,0.364,0.545
Wojciech Szczesny,2022-2023,it Serie A,44058,28,26.0,15,17,2473.0,1.0,0.0,0.946,0.536,0.607
Wojciech Szczęsny,2023-2024,it Serie A,44058,9,11.0,2,2,810.0,0.0,0.0,1.222,0.222,0.222
Wuilker Fariñez,2020-2021,fr Ligue 1,373714,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Wuilker Fariñez,2021-2022,fr Ligue 1,373714,11,11.0,3,7,990.0,0.0,0.0,1.0,0.273,0.636
Yahia Fofana,2022-2023,fr Ligue 1,418651,11,19.0,1,3,990.0,2.0,0.0,1.727,0.091,0.273
Yann Sommer,2020-2021,de Bundesliga,42205,31,52.0,6,12,2713.0,1.0,1.0,1.725,0.194,0.387
Yann Sommer,2021-2022,de Bundesliga,42205,33,60.0,5,12,2949.0,2.0,0.0,1.831,0.152,0.364
Yann Sommer,2022-2023,de Bundesliga,42205,29,39.0,8,15,2610.0,1.0,0.0,1.345,0.276,0.517
Yann Sommer,2023-2024,it Serie A,42205,8,4.0,5,7,720.0,1.0,0.0,0.5,0.625,0.875
Yehvann Diouf,2020-2021,fr Ligue 1,448632,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Yehvann Diouf,2022-2023,fr Ligue 1,448632,31,31.0,14,11,2790.0,2.0,0.0,1.0,0.452,0.355
Yehvann Diouf,2023-2024,fr Ligue 1,448632,8,11.0,1,2,720.0,0.0,0.0,1.375,0.125,0.25
Yoel Rodríguez,2020-2021,es La Liga,58115,3,3.0,0,0,270.0,0.0,0.0,1.0,0.0,0.0
Yohann Pelé,2020-2021,fr Ligue 1,6270,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Yvon Mvogo,2022-2023,fr Ligue 1,147051,21,30.0,3,11,1813.0,0.0,0.0,1.489,0.143,0.524
Yvon Mvogo,2023-2024,fr Ligue 1,147051,8,11.0,1,4,720.0,0.0,0.0,1.375,0.125,0.5
Zack Steffen,2020-2021,eng Premier League,221624,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Zack Steffen,2021-2022,eng Premier League,221624,1,0.0,1,1,90.0,0.0,0.0,0.0,1.0,1.0
Álex Primo,2021-2022,es La Liga,939445,1,1.0,0,1,0.0,0.0,0.0,6.0,0.0,1.0
Álex Remiro,2020-2021,es La Liga,212862,38,38.0,14,17,3420.0,0.0,0.0,1.0,0.368,0.447
Álex Remiro,2021-2022,es La Liga,212862,35,32.0,19,15,3150.0,1.0,0.0,0.914,0.543,0.429
Álex Remiro,2022-2023,es La Liga,212862,38,35.0,15,21,3420.0,1.0,0.0,0.921,0.395,0.553
Álex Remiro,2023-2024,es La Liga,212862,9,10.0,4,4,810.0,0.0,0.0,1.111,0.444,0.444
Álvaro Fernández,2020-2021,es La Liga,453704,22,32.0,5,5,1980.0,0.0,0.0,1.455,0.227,0.227
Álvaro Fernández,2021-2022,eng Premier League,453704,12,24.0,1,3,1080.0,0.0,0.0,2.0,0.083,0.25
Álvaro Fernández,2022-2023,es La Liga,453704,11,18.0,2,3,990.0,0.0,0.0,1.636,0.182,0.273
Álvaro Valles,2023-2024,es La Liga,417913,9,15.0,2,2,810.0,2.0,0.0,1.667,0.222,0.222
Ángel Jiménez,2020-2021,es La Liga,713632,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Ørjan Nyland,2022-2023,de Bundesliga,73517,2,2.0,1,2,180.0,0.0,0.0,1.0,0.5,1.0
Ørjan Nyland,2023-2024,es La Liga,73517,8,9.0,2,3,720.0,0.0,0.0,1.125,0.25,0.375
